audio_path,feature_path,fold
data\split_audio\reggae\reggae.00094_0.wav,data/train_features//reggae.00094_0.pickle,2
data\split_audio\reggae\reggae.00094_1.wav,data/train_features//reggae.00094_1.pickle,2
data\split_audio\reggae\reggae.00094_2.wav,data/train_features//reggae.00094_2.pickle,2
data\split_audio\reggae\reggae.00094_3.wav,data/train_features//reggae.00094_3.pickle,2
data\split_audio\reggae\reggae.00094_4.wav,data/train_features//reggae.00094_4.pickle,2
data\split_audio\reggae\reggae.00094_5.wav,data/train_features//reggae.00094_5.pickle,2
data\split_audio\reggae\reggae.00095_0.wav,data/train_features//reggae.00095_0.pickle,3
data\split_audio\reggae\reggae.00095_1.wav,data/train_features//reggae.00095_1.pickle,3
data\split_audio\reggae\reggae.00095_2.wav,data/train_features//reggae.00095_2.pickle,3
data\split_audio\reggae\reggae.00095_3.wav,data/train_features//reggae.00095_3.pickle,3
data\split_audio\reggae\reggae.00095_4.wav,data/train_features//reggae.00095_4.pickle,3
data\split_audio\reggae\reggae.00095_5.wav,data/train_features//reggae.00095_5.pickle,3
data\split_audio\reggae\reggae.00096_0.wav,data/train_features//reggae.00096_0.pickle,3
data\split_audio\reggae\reggae.00096_1.wav,data/train_features//reggae.00096_1.pickle,3
data\split_audio\reggae\reggae.00096_2.wav,data/train_features//reggae.00096_2.pickle,3
data\split_audio\reggae\reggae.00096_3.wav,data/train_features//reggae.00096_3.pickle,3
data\split_audio\reggae\reggae.00096_4.wav,data/train_features//reggae.00096_4.pickle,3
data\split_audio\reggae\reggae.00096_5.wav,data/train_features//reggae.00096_5.pickle,3
data\split_audio\reggae\reggae.00097_0.wav,data/train_features//reggae.00097_0.pickle,1
data\split_audio\reggae\reggae.00097_1.wav,data/train_features//reggae.00097_1.pickle,1
data\split_audio\reggae\reggae.00097_2.wav,data/train_features//reggae.00097_2.pickle,1
data\split_audio\reggae\reggae.00097_3.wav,data/train_features//reggae.00097_3.pickle,1
data\split_audio\reggae\reggae.00097_4.wav,data/train_features//reggae.00097_4.pickle,1
data\split_audio\reggae\reggae.00097_5.wav,data/train_features//reggae.00097_5.pickle,1
data\split_audio\reggae\reggae.00098_0.wav,data/train_features//reggae.00098_0.pickle,2
data\split_audio\reggae\reggae.00098_1.wav,data/train_features//reggae.00098_1.pickle,2
data\split_audio\reggae\reggae.00098_2.wav,data/train_features//reggae.00098_2.pickle,2
data\split_audio\reggae\reggae.00098_3.wav,data/train_features//reggae.00098_3.pickle,2
data\split_audio\reggae\reggae.00098_4.wav,data/train_features//reggae.00098_4.pickle,2
data\split_audio\reggae\reggae.00098_5.wav,data/train_features//reggae.00098_5.pickle,2
data\split_audio\reggae\reggae.00099_0.wav,data/train_features//reggae.00099_0.pickle,2
data\split_audio\reggae\reggae.00099_1.wav,data/train_features//reggae.00099_1.pickle,2
data\split_audio\reggae\reggae.00099_2.wav,data/train_features//reggae.00099_2.pickle,2
data\split_audio\reggae\reggae.00099_3.wav,data/train_features//reggae.00099_3.pickle,2
data\split_audio\reggae\reggae.00099_4.wav,data/train_features//reggae.00099_4.pickle,2
data\split_audio\reggae\reggae.00099_5.wav,data/train_features//reggae.00099_5.pickle,2
data\split_audio\rock\rock.00000_0.wav,data/train_features//rock.00000_0.pickle,2
data\split_audio\rock\rock.00000_1.wav,data/train_features//rock.00000_1.pickle,2
data\split_audio\rock\rock.00000_2.wav,data/train_features//rock.00000_2.pickle,2
data\split_audio\rock\rock.00000_3.wav,data/train_features//rock.00000_3.pickle,2
data\split_audio\rock\rock.00000_4.wav,data/train_features//rock.00000_4.pickle,2
data\split_audio\rock\rock.00000_5.wav,data/train_features//rock.00000_5.pickle,2
data\split_audio\rock\rock.00001_0.wav,data/train_features//rock.00001_0.pickle,2
data\split_audio\rock\rock.00001_1.wav,data/train_features//rock.00001_1.pickle,2
data\split_audio\rock\rock.00001_2.wav,data/train_features//rock.00001_2.pickle,2
data\split_audio\rock\rock.00001_3.wav,data/train_features//rock.00001_3.pickle,2
data\split_audio\rock\rock.00001_4.wav,data/train_features//rock.00001_4.pickle,2
data\split_audio\rock\rock.00001_5.wav,data/train_features//rock.00001_5.pickle,2
data\split_audio\rock\rock.00002_0.wav,data/train_features//rock.00002_0.pickle,1
data\split_audio\rock\rock.00002_1.wav,data/train_features//rock.00002_1.pickle,1
data\split_audio\rock\rock.00002_2.wav,data/train_features//rock.00002_2.pickle,1
data\split_audio\rock\rock.00002_3.wav,data/train_features//rock.00002_3.pickle,1
data\split_audio\rock\rock.00002_4.wav,data/train_features//rock.00002_4.pickle,1
data\split_audio\rock\rock.00002_5.wav,data/train_features//rock.00002_5.pickle,1
data\split_audio\rock\rock.00003_0.wav,data/train_features//rock.00003_0.pickle,4
data\split_audio\rock\rock.00003_1.wav,data/train_features//rock.00003_1.pickle,4
data\split_audio\rock\rock.00003_2.wav,data/train_features//rock.00003_2.pickle,4
data\split_audio\rock\rock.00003_3.wav,data/train_features//rock.00003_3.pickle,4
data\split_audio\rock\rock.00003_4.wav,data/train_features//rock.00003_4.pickle,4
data\split_audio\rock\rock.00003_5.wav,data/train_features//rock.00003_5.pickle,4
data\split_audio\rock\rock.00004_0.wav,data/train_features//rock.00004_0.pickle,4
data\split_audio\rock\rock.00004_1.wav,data/train_features//rock.00004_1.pickle,4
data\split_audio\rock\rock.00004_2.wav,data/train_features//rock.00004_2.pickle,4
data\split_audio\rock\rock.00004_3.wav,data/train_features//rock.00004_3.pickle,4
data\split_audio\rock\rock.00004_4.wav,data/train_features//rock.00004_4.pickle,4
data\split_audio\rock\rock.00004_5.wav,data/train_features//rock.00004_5.pickle,4
data\split_audio\rock\rock.00005_0.wav,data/train_features//rock.00005_0.pickle,1
data\split_audio\rock\rock.00005_1.wav,data/train_features//rock.00005_1.pickle,1
data\split_audio\rock\rock.00005_2.wav,data/train_features//rock.00005_2.pickle,1
data\split_audio\rock\rock.00005_3.wav,data/train_features//rock.00005_3.pickle,1
data\split_audio\rock\rock.00005_4.wav,data/train_features//rock.00005_4.pickle,1
data\split_audio\rock\rock.00005_5.wav,data/train_features//rock.00005_5.pickle,1
data\split_audio\rock\rock.00006_0.wav,data/train_features//rock.00006_0.pickle,3
data\split_audio\rock\rock.00006_1.wav,data/train_features//rock.00006_1.pickle,3
data\split_audio\rock\rock.00006_2.wav,data/train_features//rock.00006_2.pickle,3
data\split_audio\rock\rock.00006_3.wav,data/train_features//rock.00006_3.pickle,3
data\split_audio\rock\rock.00006_4.wav,data/train_features//rock.00006_4.pickle,3
data\split_audio\rock\rock.00006_5.wav,data/train_features//rock.00006_5.pickle,3
data\split_audio\rock\rock.00007_0.wav,data/train_features//rock.00007_0.pickle,0
data\split_audio\rock\rock.00007_1.wav,data/train_features//rock.00007_1.pickle,0
data\split_audio\rock\rock.00007_2.wav,data/train_features//rock.00007_2.pickle,0
data\split_audio\rock\rock.00007_3.wav,data/train_features//rock.00007_3.pickle,0
data\split_audio\rock\rock.00007_4.wav,data/train_features//rock.00007_4.pickle,0
data\split_audio\rock\rock.00007_5.wav,data/train_features//rock.00007_5.pickle,0
data\split_audio\rock\rock.00008_0.wav,data/train_features//rock.00008_0.pickle,2
data\split_audio\rock\rock.00008_1.wav,data/train_features//rock.00008_1.pickle,2
data\split_audio\rock\rock.00008_2.wav,data/train_features//rock.00008_2.pickle,2
data\split_audio\rock\rock.00008_3.wav,data/train_features//rock.00008_3.pickle,2
data\split_audio\rock\rock.00008_4.wav,data/train_features//rock.00008_4.pickle,2
data\split_audio\rock\rock.00008_5.wav,data/train_features//rock.00008_5.pickle,2
data\split_audio\rock\rock.00009_0.wav,data/train_features//rock.00009_0.pickle,4
data\split_audio\rock\rock.00009_1.wav,data/train_features//rock.00009_1.pickle,4
data\split_audio\rock\rock.00009_2.wav,data/train_features//rock.00009_2.pickle,4
data\split_audio\rock\rock.00009_3.wav,data/train_features//rock.00009_3.pickle,4
data\split_audio\rock\rock.00009_4.wav,data/train_features//rock.00009_4.pickle,4
data\split_audio\rock\rock.00009_5.wav,data/train_features//rock.00009_5.pickle,4
data\split_audio\rock\rock.00010_0.wav,data/train_features//rock.00010_0.pickle,0
data\split_audio\rock\rock.00010_1.wav,data/train_features//rock.00010_1.pickle,0
data\split_audio\rock\rock.00010_2.wav,data/train_features//rock.00010_2.pickle,0
data\split_audio\rock\rock.00010_3.wav,data/train_features//rock.00010_3.pickle,0
data\split_audio\rock\rock.00010_4.wav,data/train_features//rock.00010_4.pickle,0
data\split_audio\rock\rock.00010_5.wav,data/train_features//rock.00010_5.pickle,0
data\split_audio\rock\rock.00011_0.wav,data/train_features//rock.00011_0.pickle,4
data\split_audio\rock\rock.00011_1.wav,data/train_features//rock.00011_1.pickle,4
data\split_audio\rock\rock.00011_2.wav,data/train_features//rock.00011_2.pickle,4
data\split_audio\rock\rock.00011_3.wav,data/train_features//rock.00011_3.pickle,4
data\split_audio\rock\rock.00011_4.wav,data/train_features//rock.00011_4.pickle,4
data\split_audio\rock\rock.00011_5.wav,data/train_features//rock.00011_5.pickle,4
data\split_audio\rock\rock.00013_0.wav,data/train_features//rock.00013_0.pickle,3
data\split_audio\rock\rock.00013_1.wav,data/train_features//rock.00013_1.pickle,3
data\split_audio\rock\rock.00013_2.wav,data/train_features//rock.00013_2.pickle,3
data\split_audio\rock\rock.00013_3.wav,data/train_features//rock.00013_3.pickle,3
data\split_audio\rock\rock.00013_4.wav,data/train_features//rock.00013_4.pickle,3
data\split_audio\rock\rock.00013_5.wav,data/train_features//rock.00013_5.pickle,3
data\split_audio\rock\rock.00014_0.wav,data/train_features//rock.00014_0.pickle,2
data\split_audio\rock\rock.00014_1.wav,data/train_features//rock.00014_1.pickle,2
data\split_audio\rock\rock.00014_2.wav,data/train_features//rock.00014_2.pickle,2
data\split_audio\rock\rock.00014_3.wav,data/train_features//rock.00014_3.pickle,2
data\split_audio\rock\rock.00014_4.wav,data/train_features//rock.00014_4.pickle,2
data\split_audio\rock\rock.00014_5.wav,data/train_features//rock.00014_5.pickle,2
data\split_audio\rock\rock.00015_0.wav,data/train_features//rock.00015_0.pickle,4
data\split_audio\rock\rock.00015_1.wav,data/train_features//rock.00015_1.pickle,4
data\split_audio\rock\rock.00015_2.wav,data/train_features//rock.00015_2.pickle,4
data\split_audio\rock\rock.00015_3.wav,data/train_features//rock.00015_3.pickle,4
data\split_audio\rock\rock.00015_4.wav,data/train_features//rock.00015_4.pickle,4
data\split_audio\rock\rock.00015_5.wav,data/train_features//rock.00015_5.pickle,4
data\split_audio\rock\rock.00016_0.wav,data/train_features//rock.00016_0.pickle,4
data\split_audio\rock\rock.00016_1.wav,data/train_features//rock.00016_1.pickle,4
data\split_audio\rock\rock.00016_2.wav,data/train_features//rock.00016_2.pickle,4
data\split_audio\rock\rock.00016_3.wav,data/train_features//rock.00016_3.pickle,4
data\split_audio\rock\rock.00016_4.wav,data/train_features//rock.00016_4.pickle,4
data\split_audio\rock\rock.00016_5.wav,data/train_features//rock.00016_5.pickle,4
data\split_audio\rock\rock.00017_0.wav,data/train_features//rock.00017_0.pickle,1
data\split_audio\rock\rock.00017_1.wav,data/train_features//rock.00017_1.pickle,1
data\split_audio\rock\rock.00017_2.wav,data/train_features//rock.00017_2.pickle,1
data\split_audio\rock\rock.00017_3.wav,data/train_features//rock.00017_3.pickle,1
data\split_audio\rock\rock.00017_4.wav,data/train_features//rock.00017_4.pickle,1
data\split_audio\rock\rock.00017_5.wav,data/train_features//rock.00017_5.pickle,1
data\split_audio\rock\rock.00018_0.wav,data/train_features//rock.00018_0.pickle,1
data\split_audio\rock\rock.00018_1.wav,data/train_features//rock.00018_1.pickle,1
data\split_audio\rock\rock.00018_2.wav,data/train_features//rock.00018_2.pickle,1
data\split_audio\rock\rock.00018_3.wav,data/train_features//rock.00018_3.pickle,1
data\split_audio\rock\rock.00018_4.wav,data/train_features//rock.00018_4.pickle,1
data\split_audio\rock\rock.00018_5.wav,data/train_features//rock.00018_5.pickle,1
data\split_audio\rock\rock.00019_0.wav,data/train_features//rock.00019_0.pickle,1
data\split_audio\rock\rock.00019_1.wav,data/train_features//rock.00019_1.pickle,1
data\split_audio\rock\rock.00019_2.wav,data/train_features//rock.00019_2.pickle,1
data\split_audio\rock\rock.00019_3.wav,data/train_features//rock.00019_3.pickle,1
data\split_audio\rock\rock.00019_4.wav,data/train_features//rock.00019_4.pickle,1
data\split_audio\rock\rock.00019_5.wav,data/train_features//rock.00019_5.pickle,1
data\split_audio\rock\rock.00022_0.wav,data/train_features//rock.00022_0.pickle,2
data\split_audio\rock\rock.00022_1.wav,data/train_features//rock.00022_1.pickle,2
data\split_audio\rock\rock.00022_2.wav,data/train_features//rock.00022_2.pickle,2
data\split_audio\rock\rock.00022_3.wav,data/train_features//rock.00022_3.pickle,2
data\split_audio\rock\rock.00022_4.wav,data/train_features//rock.00022_4.pickle,2
data\split_audio\rock\rock.00022_5.wav,data/train_features//rock.00022_5.pickle,2
data\split_audio\rock\rock.00023_0.wav,data/train_features//rock.00023_0.pickle,1
data\split_audio\rock\rock.00023_1.wav,data/train_features//rock.00023_1.pickle,1
data\split_audio\rock\rock.00023_2.wav,data/train_features//rock.00023_2.pickle,1
data\split_audio\rock\rock.00023_3.wav,data/train_features//rock.00023_3.pickle,1
data\split_audio\rock\rock.00023_4.wav,data/train_features//rock.00023_4.pickle,1
data\split_audio\rock\rock.00023_5.wav,data/train_features//rock.00023_5.pickle,1
data\split_audio\rock\rock.00024_0.wav,data/train_features//rock.00024_0.pickle,0
data\split_audio\rock\rock.00024_1.wav,data/train_features//rock.00024_1.pickle,0
data\split_audio\rock\rock.00024_2.wav,data/train_features//rock.00024_2.pickle,0
data\split_audio\rock\rock.00024_3.wav,data/train_features//rock.00024_3.pickle,0
data\split_audio\rock\rock.00024_4.wav,data/train_features//rock.00024_4.pickle,0
data\split_audio\rock\rock.00024_5.wav,data/train_features//rock.00024_5.pickle,0
data\split_audio\rock\rock.00025_0.wav,data/train_features//rock.00025_0.pickle,1
data\split_audio\rock\rock.00025_1.wav,data/train_features//rock.00025_1.pickle,1
data\split_audio\rock\rock.00025_2.wav,data/train_features//rock.00025_2.pickle,1
data\split_audio\rock\rock.00025_3.wav,data/train_features//rock.00025_3.pickle,1
data\split_audio\rock\rock.00025_4.wav,data/train_features//rock.00025_4.pickle,1
data\split_audio\rock\rock.00025_5.wav,data/train_features//rock.00025_5.pickle,1
data\split_audio\rock\rock.00026_0.wav,data/train_features//rock.00026_0.pickle,3
data\split_audio\rock\rock.00026_1.wav,data/train_features//rock.00026_1.pickle,3
data\split_audio\rock\rock.00026_2.wav,data/train_features//rock.00026_2.pickle,3
data\split_audio\rock\rock.00026_3.wav,data/train_features//rock.00026_3.pickle,3
data\split_audio\rock\rock.00026_4.wav,data/train_features//rock.00026_4.pickle,3
data\split_audio\rock\rock.00026_5.wav,data/train_features//rock.00026_5.pickle,3
data\split_audio\rock\rock.00027_0.wav,data/train_features//rock.00027_0.pickle,4
data\split_audio\rock\rock.00027_1.wav,data/train_features//rock.00027_1.pickle,4
data\split_audio\rock\rock.00027_2.wav,data/train_features//rock.00027_2.pickle,4
data\split_audio\rock\rock.00027_3.wav,data/train_features//rock.00027_3.pickle,4
data\split_audio\rock\rock.00027_4.wav,data/train_features//rock.00027_4.pickle,4
data\split_audio\rock\rock.00027_5.wav,data/train_features//rock.00027_5.pickle,4
data\split_audio\rock\rock.00028_0.wav,data/train_features//rock.00028_0.pickle,0
data\split_audio\rock\rock.00028_1.wav,data/train_features//rock.00028_1.pickle,0
data\split_audio\rock\rock.00028_2.wav,data/train_features//rock.00028_2.pickle,0
data\split_audio\rock\rock.00028_3.wav,data/train_features//rock.00028_3.pickle,0
data\split_audio\rock\rock.00028_4.wav,data/train_features//rock.00028_4.pickle,0
data\split_audio\rock\rock.00028_5.wav,data/train_features//rock.00028_5.pickle,0
data\split_audio\rock\rock.00029_0.wav,data/train_features//rock.00029_0.pickle,0
data\split_audio\rock\rock.00029_1.wav,data/train_features//rock.00029_1.pickle,0
data\split_audio\rock\rock.00029_2.wav,data/train_features//rock.00029_2.pickle,0
data\split_audio\rock\rock.00029_3.wav,data/train_features//rock.00029_3.pickle,0
data\split_audio\rock\rock.00029_4.wav,data/train_features//rock.00029_4.pickle,0
data\split_audio\rock\rock.00029_5.wav,data/train_features//rock.00029_5.pickle,0
data\split_audio\rock\rock.00030_0.wav,data/train_features//rock.00030_0.pickle,0
data\split_audio\rock\rock.00030_1.wav,data/train_features//rock.00030_1.pickle,0
data\split_audio\rock\rock.00030_2.wav,data/train_features//rock.00030_2.pickle,0
data\split_audio\rock\rock.00030_3.wav,data/train_features//rock.00030_3.pickle,0
data\split_audio\rock\rock.00030_4.wav,data/train_features//rock.00030_4.pickle,0
data\split_audio\rock\rock.00030_5.wav,data/train_features//rock.00030_5.pickle,0
data\split_audio\rock\rock.00031_0.wav,data/train_features//rock.00031_0.pickle,4
data\split_audio\rock\rock.00031_1.wav,data/train_features//rock.00031_1.pickle,4
data\split_audio\rock\rock.00031_2.wav,data/train_features//rock.00031_2.pickle,4
data\split_audio\rock\rock.00031_3.wav,data/train_features//rock.00031_3.pickle,4
data\split_audio\rock\rock.00031_4.wav,data/train_features//rock.00031_4.pickle,4
data\split_audio\rock\rock.00031_5.wav,data/train_features//rock.00031_5.pickle,4
data\split_audio\rock\rock.00032_0.wav,data/train_features//rock.00032_0.pickle,4
data\split_audio\rock\rock.00032_1.wav,data/train_features//rock.00032_1.pickle,4
data\split_audio\rock\rock.00032_2.wav,data/train_features//rock.00032_2.pickle,4
data\split_audio\rock\rock.00032_3.wav,data/train_features//rock.00032_3.pickle,4
data\split_audio\rock\rock.00032_4.wav,data/train_features//rock.00032_4.pickle,4
data\split_audio\rock\rock.00032_5.wav,data/train_features//rock.00032_5.pickle,4
data\split_audio\rock\rock.00034_0.wav,data/train_features//rock.00034_0.pickle,4
data\split_audio\rock\rock.00034_1.wav,data/train_features//rock.00034_1.pickle,4
data\split_audio\rock\rock.00034_2.wav,data/train_features//rock.00034_2.pickle,4
data\split_audio\rock\rock.00034_3.wav,data/train_features//rock.00034_3.pickle,4
data\split_audio\rock\rock.00034_4.wav,data/train_features//rock.00034_4.pickle,4
data\split_audio\rock\rock.00034_5.wav,data/train_features//rock.00034_5.pickle,4
data\split_audio\rock\rock.00035_0.wav,data/train_features//rock.00035_0.pickle,1
data\split_audio\rock\rock.00035_1.wav,data/train_features//rock.00035_1.pickle,1
data\split_audio\rock\rock.00035_2.wav,data/train_features//rock.00035_2.pickle,1
data\split_audio\rock\rock.00035_3.wav,data/train_features//rock.00035_3.pickle,1
data\split_audio\rock\rock.00035_4.wav,data/train_features//rock.00035_4.pickle,1
data\split_audio\rock\rock.00035_5.wav,data/train_features//rock.00035_5.pickle,1
data\split_audio\rock\rock.00036_0.wav,data/train_features//rock.00036_0.pickle,1
data\split_audio\rock\rock.00036_1.wav,data/train_features//rock.00036_1.pickle,1
data\split_audio\rock\rock.00036_2.wav,data/train_features//rock.00036_2.pickle,1
data\split_audio\rock\rock.00036_3.wav,data/train_features//rock.00036_3.pickle,1
data\split_audio\rock\rock.00036_4.wav,data/train_features//rock.00036_4.pickle,1
data\split_audio\rock\rock.00036_5.wav,data/train_features//rock.00036_5.pickle,1
data\split_audio\rock\rock.00037_0.wav,data/train_features//rock.00037_0.pickle,0
data\split_audio\rock\rock.00037_1.wav,data/train_features//rock.00037_1.pickle,0
data\split_audio\rock\rock.00037_2.wav,data/train_features//rock.00037_2.pickle,0
data\split_audio\rock\rock.00037_3.wav,data/train_features//rock.00037_3.pickle,0
data\split_audio\rock\rock.00037_4.wav,data/train_features//rock.00037_4.pickle,0
data\split_audio\rock\rock.00037_5.wav,data/train_features//rock.00037_5.pickle,0
data\split_audio\rock\rock.00038_0.wav,data/train_features//rock.00038_0.pickle,3
data\split_audio\rock\rock.00038_1.wav,data/train_features//rock.00038_1.pickle,3
data\split_audio\rock\rock.00038_2.wav,data/train_features//rock.00038_2.pickle,3
data\split_audio\rock\rock.00038_3.wav,data/train_features//rock.00038_3.pickle,3
data\split_audio\rock\rock.00038_4.wav,data/train_features//rock.00038_4.pickle,3
data\split_audio\rock\rock.00039_0.wav,data/train_features//rock.00039_0.pickle,3
data\split_audio\rock\rock.00039_1.wav,data/train_features//rock.00039_1.pickle,3
data\split_audio\rock\rock.00039_2.wav,data/train_features//rock.00039_2.pickle,3
data\split_audio\rock\rock.00039_3.wav,data/train_features//rock.00039_3.pickle,3
data\split_audio\rock\rock.00039_4.wav,data/train_features//rock.00039_4.pickle,3
data\split_audio\rock\rock.00039_5.wav,data/train_features//rock.00039_5.pickle,3
data\split_audio\rock\rock.00040_0.wav,data/train_features//rock.00040_0.pickle,0
data\split_audio\rock\rock.00040_1.wav,data/train_features//rock.00040_1.pickle,0
data\split_audio\rock\rock.00040_2.wav,data/train_features//rock.00040_2.pickle,0
data\split_audio\rock\rock.00040_3.wav,data/train_features//rock.00040_3.pickle,0
data\split_audio\rock\rock.00040_4.wav,data/train_features//rock.00040_4.pickle,0
data\split_audio\rock\rock.00040_5.wav,data/train_features//rock.00040_5.pickle,0
data\split_audio\rock\rock.00041_0.wav,data/train_features//rock.00041_0.pickle,2
data\split_audio\rock\rock.00041_1.wav,data/train_features//rock.00041_1.pickle,2
data\split_audio\rock\rock.00041_2.wav,data/train_features//rock.00041_2.pickle,2
data\split_audio\rock\rock.00041_3.wav,data/train_features//rock.00041_3.pickle,2
data\split_audio\rock\rock.00041_4.wav,data/train_features//rock.00041_4.pickle,2
data\split_audio\rock\rock.00041_5.wav,data/train_features//rock.00041_5.pickle,2
data\split_audio\rock\rock.00042_0.wav,data/train_features//rock.00042_0.pickle,3
data\split_audio\rock\rock.00042_1.wav,data/train_features//rock.00042_1.pickle,3
data\split_audio\rock\rock.00042_2.wav,data/train_features//rock.00042_2.pickle,3
data\split_audio\rock\rock.00042_3.wav,data/train_features//rock.00042_3.pickle,3
data\split_audio\rock\rock.00042_4.wav,data/train_features//rock.00042_4.pickle,3
data\split_audio\rock\rock.00042_5.wav,data/train_features//rock.00042_5.pickle,3
data\split_audio\rock\rock.00043_0.wav,data/train_features//rock.00043_0.pickle,4
data\split_audio\rock\rock.00043_1.wav,data/train_features//rock.00043_1.pickle,4
data\split_audio\rock\rock.00043_2.wav,data/train_features//rock.00043_2.pickle,4
data\split_audio\rock\rock.00043_3.wav,data/train_features//rock.00043_3.pickle,4
data\split_audio\rock\rock.00043_4.wav,data/train_features//rock.00043_4.pickle,4
data\split_audio\rock\rock.00043_5.wav,data/train_features//rock.00043_5.pickle,4
data\split_audio\rock\rock.00044_0.wav,data/train_features//rock.00044_0.pickle,4
data\split_audio\rock\rock.00044_1.wav,data/train_features//rock.00044_1.pickle,4
data\split_audio\rock\rock.00044_2.wav,data/train_features//rock.00044_2.pickle,4
data\split_audio\rock\rock.00044_3.wav,data/train_features//rock.00044_3.pickle,4
data\split_audio\rock\rock.00044_4.wav,data/train_features//rock.00044_4.pickle,4
data\split_audio\rock\rock.00044_5.wav,data/train_features//rock.00044_5.pickle,4
data\split_audio\rock\rock.00045_0.wav,data/train_features//rock.00045_0.pickle,1
data\split_audio\rock\rock.00045_1.wav,data/train_features//rock.00045_1.pickle,1
data\split_audio\rock\rock.00045_2.wav,data/train_features//rock.00045_2.pickle,1
data\split_audio\rock\rock.00045_3.wav,data/train_features//rock.00045_3.pickle,1
data\split_audio\rock\rock.00045_4.wav,data/train_features//rock.00045_4.pickle,1
data\split_audio\rock\rock.00045_5.wav,data/train_features//rock.00045_5.pickle,1
data\split_audio\rock\rock.00048_0.wav,data/train_features//rock.00048_0.pickle,1
data\split_audio\rock\rock.00048_1.wav,data/train_features//rock.00048_1.pickle,1
data\split_audio\rock\rock.00048_2.wav,data/train_features//rock.00048_2.pickle,1
data\split_audio\rock\rock.00048_3.wav,data/train_features//rock.00048_3.pickle,1
data\split_audio\rock\rock.00048_4.wav,data/train_features//rock.00048_4.pickle,1
data\split_audio\rock\rock.00048_5.wav,data/train_features//rock.00048_5.pickle,1
data\split_audio\rock\rock.00049_0.wav,data/train_features//rock.00049_0.pickle,3
data\split_audio\rock\rock.00049_1.wav,data/train_features//rock.00049_1.pickle,3
data\split_audio\rock\rock.00049_2.wav,data/train_features//rock.00049_2.pickle,3
data\split_audio\rock\rock.00049_3.wav,data/train_features//rock.00049_3.pickle,3
data\split_audio\rock\rock.00049_4.wav,data/train_features//rock.00049_4.pickle,3
data\split_audio\rock\rock.00049_5.wav,data/train_features//rock.00049_5.pickle,3
data\split_audio\rock\rock.00050_0.wav,data/train_features//rock.00050_0.pickle,3
data\split_audio\rock\rock.00050_1.wav,data/train_features//rock.00050_1.pickle,3
data\split_audio\rock\rock.00050_2.wav,data/train_features//rock.00050_2.pickle,3
data\split_audio\rock\rock.00050_3.wav,data/train_features//rock.00050_3.pickle,3
data\split_audio\rock\rock.00050_4.wav,data/train_features//rock.00050_4.pickle,3
data\split_audio\rock\rock.00050_5.wav,data/train_features//rock.00050_5.pickle,3
data\split_audio\rock\rock.00051_0.wav,data/train_features//rock.00051_0.pickle,1
data\split_audio\rock\rock.00051_1.wav,data/train_features//rock.00051_1.pickle,1
data\split_audio\rock\rock.00051_2.wav,data/train_features//rock.00051_2.pickle,1
data\split_audio\rock\rock.00051_3.wav,data/train_features//rock.00051_3.pickle,1
data\split_audio\rock\rock.00051_4.wav,data/train_features//rock.00051_4.pickle,1
data\split_audio\rock\rock.00051_5.wav,data/train_features//rock.00051_5.pickle,1
data\split_audio\rock\rock.00052_0.wav,data/train_features//rock.00052_0.pickle,4
data\split_audio\rock\rock.00052_1.wav,data/train_features//rock.00052_1.pickle,4
data\split_audio\rock\rock.00052_2.wav,data/train_features//rock.00052_2.pickle,4
data\split_audio\rock\rock.00052_3.wav,data/train_features//rock.00052_3.pickle,4
data\split_audio\rock\rock.00052_4.wav,data/train_features//rock.00052_4.pickle,4
data\split_audio\rock\rock.00052_5.wav,data/train_features//rock.00052_5.pickle,4
data\split_audio\rock\rock.00053_0.wav,data/train_features//rock.00053_0.pickle,1
data\split_audio\rock\rock.00053_1.wav,data/train_features//rock.00053_1.pickle,1
data\split_audio\rock\rock.00053_2.wav,data/train_features//rock.00053_2.pickle,1
data\split_audio\rock\rock.00053_3.wav,data/train_features//rock.00053_3.pickle,1
data\split_audio\rock\rock.00053_4.wav,data/train_features//rock.00053_4.pickle,1
data\split_audio\rock\rock.00053_5.wav,data/train_features//rock.00053_5.pickle,1
data\split_audio\rock\rock.00054_0.wav,data/train_features//rock.00054_0.pickle,2
data\split_audio\rock\rock.00054_1.wav,data/train_features//rock.00054_1.pickle,2
data\split_audio\rock\rock.00054_2.wav,data/train_features//rock.00054_2.pickle,2
data\split_audio\rock\rock.00054_3.wav,data/train_features//rock.00054_3.pickle,2
data\split_audio\rock\rock.00054_4.wav,data/train_features//rock.00054_4.pickle,2
data\split_audio\rock\rock.00054_5.wav,data/train_features//rock.00054_5.pickle,2
data\split_audio\rock\rock.00056_0.wav,data/train_features//rock.00056_0.pickle,4
data\split_audio\rock\rock.00056_1.wav,data/train_features//rock.00056_1.pickle,4
data\split_audio\rock\rock.00056_2.wav,data/train_features//rock.00056_2.pickle,4
data\split_audio\rock\rock.00056_3.wav,data/train_features//rock.00056_3.pickle,4
data\split_audio\rock\rock.00056_4.wav,data/train_features//rock.00056_4.pickle,4
data\split_audio\rock\rock.00056_5.wav,data/train_features//rock.00056_5.pickle,4
data\split_audio\rock\rock.00057_0.wav,data/train_features//rock.00057_0.pickle,3
data\split_audio\rock\rock.00057_1.wav,data/train_features//rock.00057_1.pickle,3
data\split_audio\rock\rock.00057_2.wav,data/train_features//rock.00057_2.pickle,3
